"ID","Origen","Fecha","Tipo","Monto ($)","Emisor/Receptor","Concepto","Grupo / Teléfono","Detalles / Texto"
"-OuhzOY7USZy7At5RhAH","WhatsApp Bot","2026-06-09T20:05:38.666Z","municipal","0","Grupo WhatsApp","*🚩🏁🚩AV DEL ROSARIO Y CASTRO BARROS.... YA ESTA LIMPIO EL OPERATIVO DE (FISCA) FISCALIZACION DE TR","Solo Operativos de TRÁNSITO!!! 2","*🚩🏁🚩AV DEL ROSARIO Y CASTRO BARROS.... YA ESTA LIMPIO EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE🚩🏁🚩*

*🚩🏁🚩PARAGUAY ENTRE MENDOZA Y 3 DE FEBRERO.... YA ESTA LIMPIO EL OPERATIVO DE TRÁNSITO🚩🏁🚩*"
"-OuiIu4lMwIJT1-gXysj","WhatsApp Bot","2026-06-09T21:35:14.835Z","checkpoint","0","Grupo WhatsApp","Control antes de llegar a la shell en pueblo Esther","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control antes de llegar a la shell en pueblo Esther"
"-OuiIuTcjJIQKw8ozzfo","WhatsApp Bot","2026-06-09T21:35:16.426Z","checkpoint","0","Grupo WhatsApp","Control antes de llegar a la shell en pueblo Esther","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control antes de llegar a la shell en pueblo Esther"
"-Ouio6ZLPFt1HVTl4gb4","WhatsApp Bot","2026-06-09T23:55:58.649Z","municipal","0","Grupo WhatsApp","*🚧🚥🚥🚧RUTA 21 Y OROÑO ENTRADA A PUEBLO ESTHER DESDE ALVEAR.... OPERATIVO DE TRÁNSITO (EL CAU cont","Solo Operativos de TRÁNSITO!!! 2","*🚧🚥🚥🚧RUTA 21 Y OROÑO ENTRADA A PUEBLO ESTHER DESDE ALVEAR.... OPERATIVO DE TRÁNSITO (EL CAU control y asistencia urbana) CON LA POLICÍA VIAL CON ALCOHOLEMIA🗣️🗣️🚧🚥🚥🚧*"
"-OujJowD6QpQT2KXLnAn","WhatsApp Bot","2026-06-10T02:18:53.107Z","checkpoint","0","Grupo WhatsApp","Operativo ao12 y las vías","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo ao12 y las vías"
"-OujJpB_P36cnk4QW9x6","WhatsApp Bot","2026-06-10T02:18:54.154Z","checkpoint","0","Grupo WhatsApp","Operativo ao12 y las vías","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo ao12 y las vías"
"-Oujb3QaFknApUcSP5ZI","WhatsApp Bot","2026-06-10T03:38:35.147Z","checkpoint","0","Grupo WhatsApp","Operativo entre la fiochi y la Shell","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo entre la fiochi y la Shell"
"-Oujna9hO9F5zJU0AdXS","WhatsApp Bot","2026-06-10T04:33:19.053Z","checkpoint","0","Grupo WhatsApp","oroño y ruta 21 hay operativo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","oroño y ruta 21 hay operativo"
"-OujnaZWn1CG_4tPmVGG","WhatsApp Bot","2026-06-10T04:33:20.706Z","checkpoint","0","Grupo WhatsApp","oroño y ruta 21 hay operativo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","oroño y ruta 21 hay operativo"
"-OulHnGiCt_n5amT7NPs","WhatsApp Bot","2026-06-10T11:29:16.433Z","checkpoint","0","Grupo WhatsApp","Operativo acceso Arroyo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo acceso Arroyo"
"-OulHna5mhm0kxxAiEvJ","WhatsApp Bot","2026-06-10T11:29:17.737Z","checkpoint","0","Grupo WhatsApp","Operativo peaje en ambas manos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo peaje en ambas manos"
"-OulRRmw6qYkc3UdwAVg","WhatsApp Bot","2026-06-10T12:11:25.791Z","radar","0","Grupo WhatsApp","Junín al 1300 cámara","Solo Operativos de TRÁNSITO!!! 2","Junín al 1300 cámara"
"-OulRS6gqNbeXPsZxRS9","WhatsApp Bot","2026-06-10T12:11:27.119Z","radar","0","Grupo WhatsApp","Junín al 1300 cámara","Solo Operativos de TRÁNSITO!!! 2","Junín al 1300 cámara"
"-OulV-R9gD_jOuXpWMEA","WhatsApp Bot","2026-06-10T12:26:58.221Z","municipal","0","Grupo WhatsApp","*🚧🚥🚥🚧RUTA 18 KM 3 AMBAS MANOS.... OPERATIVO DE TRANSITO DE ALVEAR DE UN LADO Y PIÑERO DEL OTRO A","Solo Operativos de TRÁNSITO!!! 2","*🚧🚥🚥🚧RUTA 18 KM 3 AMBAS MANOS.... OPERATIVO DE TRANSITO DE ALVEAR DE UN LADO Y PIÑERO DEL OTRO A FULL🚧🚥🚥🚧*"
"-Oum2WlOi6chMAlfBueN","WhatsApp Bot","2026-06-10T15:02:09.787Z","firetruck","0","Grupo WhatsApp","Dicen q estan como matafuego .","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Dicen q estan como matafuego ."
"-Oum2X3dXZ88P25IuRfC","WhatsApp Bot","2026-06-10T15:02:11.020Z","firetruck","0","Grupo WhatsApp","Dicen q estan como matafuego .","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Dicen q estan como matafuego ."
"-OumcOFI7Sk4XnoxucN0","WhatsApp Bot","2026-06-10T17:43:14.229Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧ATENCION PASADAS LAS 15 HS.... SARMIENTO ENTRE URQUIZA Y SAN LORENZO.... SE ARMA EL POTENTE","Solo Operativos de TRÁNSITO!!! 2","*🚧📛📛🚧ATENCION PASADAS LAS 15 HS.... SARMIENTO ENTRE URQUIZA Y SAN LORENZO.... SE ARMA EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMBIEN TE LLEVAN AL OPERATIVO CHUPANDO MOTOS 🛵🏍️🛵🏍️A FULL IMPACT CON EL JEFE DE DIVISION DAMIAN FERNÁNDEZ (ALIAS CHUPACHICHI) CON EL TERCIO DELTA DE POLICIA MOTORIZADA.... EVITEN ZONA A PARTIR DE ESE HORARIO!!🚧📛📛🚧*"
"-Oumg7dO_8qf0dRMcYmR","WhatsApp Bot","2026-06-10T17:59:34.780Z","police","0","Grupo WhatsApp","Control tierra de sueños policía parando en la ruta apenas pasan la entrada a tierra","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control tierra de sueños policía parando en la ruta apenas pasan la entrada a tierra"
"-OumivmA_wYQscV2Vzmg","WhatsApp Bot","2026-06-10T18:11:48.526Z","police","0","Grupo WhatsApp","Policía ingreso a lagos por autopista policía","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Policía ingreso a lagos por autopista policía"
"-OumivvXSS5Cj2fHYz0X","WhatsApp Bot","2026-06-10T18:11:49.125Z","police","0","Grupo WhatsApp","Policía ingreso a lagos por autopista policía","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Policía ingreso a lagos por autopista policía"
"-Oumj0FjqzJYkfiMpE1Q","WhatsApp Bot","2026-06-10T18:12:10.962Z","police","0","Grupo WhatsApp","Un móvil y 2 policías","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Un móvil y 2 policías"
"-OumkAUrtYj1FON9tWN_","WhatsApp Bot","2026-06-10T18:17:15.033Z","police","0","Grupo WhatsApp","Policia por el ingreso al boulevard velez sarfiel y ruta 21","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Policia por el ingreso al boulevard velez sarfiel y ruta 21"
"-OumkArlitXED26-I4Z0","WhatsApp Bot","2026-06-10T18:17:16.564Z","police","0","Grupo WhatsApp","Policia por el ingreso al boulevard velez sarfiel y ruta 21","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Policia por el ingreso al boulevard velez sarfiel y ruta 21"
"-OumpQnHt4UZsDTtD2dr","WhatsApp Bot","2026-06-10T18:40:12.533Z","police","0","Grupo WhatsApp","Es 1 patrullero ( policía) con dos conos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Es 1 patrullero ( policía) con dos conos"
"-OumqN7-CGWh9baRy_bq","WhatsApp Bot","2026-06-10T18:44:19.618Z","checkpoint","0","Grupo WhatsApp","Sigue el operativo en tierra de sueños","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Sigue el operativo en tierra de sueños"
"-OumrnwVG3ZAKMioZ72F","WhatsApp Bot","2026-06-10T18:50:35.714Z","municipal","0","Grupo WhatsApp","*⚠️✖️✖️⚠️VICTOR MERCANTE ENTRE NANSEN Y BENITO PEREZ GALDOZ ( SHOPPING PORTAL ROSARIO).... SE MUDÓ E","Solo Operativos de TRÁNSITO!!! 2","*⚠️✖️✖️⚠️VICTOR MERCANTE ENTRE NANSEN Y BENITO PEREZ GALDOZ ( SHOPPING PORTAL ROSARIO).... SE MUDÓ EL OPERATIVO DE FISCA FISCALIZACION DE TRANSPORTE (servicios públicos) 🚖🚘🚘🚖CON LA PLANCHA ITALIANA IVECO⚠️✖️✖️⚠️*"
"-Oumtlzt3tWLMqBEzzm_","WhatsApp Bot","2026-06-10T18:59:12.028Z","checkpoint","0","Grupo WhatsApp","Operativo en colectora de autopista cerca de micropi","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo en colectora de autopista cerca de micropi"
"-Oun0scAz4Fucaw_NoZH","WhatsApp Bot","2026-06-10T19:34:36.334Z","municipal","0","Grupo WhatsApp","*🚩🏁🚩SARMIENTO ENTRE URQUIZA Y SAN LORENZO.... YA ESTA LIMPIO EL OPERATIVO DE TRÁNSITO🚩🏁🚩*","Solo Operativos de TRÁNSITO!!! 2","*🚩🏁🚩SARMIENTO ENTRE URQUIZA Y SAN LORENZO.... YA ESTA LIMPIO EL OPERATIVO DE TRÁNSITO🚩🏁🚩*"
"-Oun5vU7_eH2FNPXk7SD","WhatsApp Bot","2026-06-10T19:56:38.763Z","municipal","0","Grupo WhatsApp","*🚩🏁🚩VICTOR MERCANTE ENTRE NANSEN Y BENITO PEREZ GALDOZ.... YA ESTA LIMPIO (FISCA) FISCALIZACION D","Solo Operativos de TRÁNSITO!!! 2","*🚩🏁🚩VICTOR MERCANTE ENTRE NANSEN Y BENITO PEREZ GALDOZ.... YA ESTA LIMPIO (FISCA) FISCALIZACION DE TRANSPORTE🚩🏁🚩*"
"-OunJESPPlH9gmgEtC-L","WhatsApp Bot","2026-06-10T20:54:48.444Z","municipal","0","Grupo WhatsApp","Anda gendarmería pegando vueltas en las motos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Anda gendarmería pegando vueltas en las motos"
"-OunWHio0c4fyEyW8AZE","WhatsApp Bot","2026-06-10T21:51:49.719Z","police","0","Grupo WhatsApp","Los padres del curso de Joaquín quieren viajar todos gratis a Bariloche","Choferes de Uber.!! ","Los padres del curso de Joaquín quieren viajar todos gratis a Bariloche"
"-OunXujf5J2n876LupLy","WhatsApp Bot","2026-06-10T21:58:55.758Z","checkpoint","0","Grupo WhatsApp","Vamos Laura toma el control del grupo ese","Choferes de Uber.!! ","Vamos Laura toma el control del grupo ese"
"-Ouo67--nIt2WWfF4Umg","WhatsApp Bot","2026-06-11T00:37:07.238Z","checkpoint","0","Grupo WhatsApp","Control en Pueblo Esther cerca de YPF","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en pueblo Esther a la altura de la ypf"
"-OuoW05FCaVrGZqLaqmc","WhatsApp Bot","2026-06-11T02:30:14.696Z","checkpoint","0","Grupo WhatsApp","Control Ao12 y las vías","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control Ao12 y las vías"
"-OuqRMPWCuMpssO7P4B5","WhatsApp Bot","2026-06-11T11:29:09.818Z","checkpoint","0","Grupo WhatsApp","Acceso arroyo por autopista control","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Acceso arroyo por autopista control"
"-OuqVPw_GjJ8VZU2t75K","WhatsApp Bot","2026-06-11T11:46:52.862Z","police","0","Grupo WhatsApp","Entrada a Fighiera, policía ,vialidad y balanza","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Entrada a Fighiera, policía ,vialidad y balanza"
"-OuqVQ-4t9JGHIz5j5sH","WhatsApp Bot","2026-06-11T11:46:53.086Z","police","0","Grupo WhatsApp","Entrada a Fighiera, policía ,vialidad y balanza","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Entrada a Fighiera, policía ,vialidad y balanza"
"-OuqWcUvKRpcJv4uDskI","WhatsApp Bot","2026-06-11T11:52:10.516Z","checkpoint","0","Grupo WhatsApp","Control acceso arroyo seco, ambas manos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control acceso arroyo seco, ambas manos"
"-OuqfjDV5FVPWYWMoryb","WhatsApp Bot","2026-06-11T12:36:19.513Z","police","0","Grupo WhatsApp","En Fighiera es groso el operativo, ahora llego una tráfic de policías y se bajaron como 15","🚔🚨Operativos🚓 Arroyo Seco y alrededores","En Fighiera es groso el operativo, ahora llego una tráfic de policías y se bajaron como 15"
"-Ouqh_VCokEOBW59f3pd","WhatsApp Bot","2026-06-11T12:44:23.974Z","checkpoint","0","Grupo WhatsApp","Control entrada a lagos por ruta","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control entrada a lagos por ruta"
"-Ouqh_yeibvBAM5_k0mU","WhatsApp Bot","2026-06-11T12:44:25.923Z","checkpoint","0","Grupo WhatsApp","Control entrada a lagos por ruta","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control entrada a lagos por ruta"
"-Ouqm0B5w39la3UL2gzd","WhatsApp Bot","2026-06-11T13:03:45.951Z","municipal","0","Grupo WhatsApp","*🚩🏁🚩BV SEGUI ENTRE SANTIAGO Y ALVEAR.... YA ESTA LIMPIO EL OPERATIVO DE (FISCA) FISCALIZACION DE ","Solo Operativos de TRÁNSITO!!! 2","*🚩🏁🚩BV SEGUI ENTRE SANTIAGO Y ALVEAR.... YA ESTA LIMPIO EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE🚩🏁🚩*"
"-Ouqm0LZOMAGU6Q_Em5X","WhatsApp Bot","2026-06-11T13:03:46.621Z","municipal","0","Grupo WhatsApp","*🚩🏁🚩BV SEGUI ENTRE SANTIAGO Y ALVEAR.... YA ESTA LIMPIO EL OPERATIVO DE (FISCA) FISCALIZACION DE ","Solo Operativos de TRÁNSITO!!! 2","*🚩🏁🚩BV SEGUI ENTRE SANTIAGO Y ALVEAR.... YA ESTA LIMPIO EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE🚩🏁🚩*"
"-Ouqtld6kxOt4karcG19","WhatsApp Bot","2026-06-11T13:37:39.424Z","checkpoint","0","Grupo WhatsApp","Control","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control"
"-OuqtlvigVtC09ovfsPM","WhatsApp Bot","2026-06-11T13:37:40.615Z","checkpoint","0","Grupo WhatsApp","Control","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control"
"-OuqydpowV9KGaKLdIYr","WhatsApp Bot","2026-06-11T13:58:58.189Z","firetruck","0","Grupo WhatsApp","Hasta que no se prenda fuego la aplicación de Santander no paro","Choferes de Uber.!! ","Hasta que no se prenda fuego la aplicación de Santander no paro"
"-Our7CqkxJnObourh3n8","WhatsApp Bot","2026-06-11T14:40:45.000Z","checkpoint","0","Grupo WhatsApp","Sigue el operativo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Sigue el operativo"
"-Ourgsc-xwuFX2CPZOC-","WhatsApp Bot","2026-06-11T17:20:57.399Z","police","0","Grupo WhatsApp","Fue a buscar un pedido q habían hecho en una tienda y cuando llegó lo estaba esperando la policía al","Choferes de Uber.!! ","Fue a buscar un pedido q habían hecho en una tienda y cuando llegó lo estaba esperando la policía al parecer le había hecho una estafa virtual la cosa q al loco hasta lo ficharon no hubo manera de q entiendan q el no tenía nada q ver"
"-OuruEUGrqYyVRos8Vh0","WhatsApp Bot","2026-06-11T18:19:18.890Z","checkpoint","0","Grupo WhatsApp","Control ingreso a lagos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control ingreso a lagos"
"-Ous0QhzATGT2jJ6z1xs","WhatsApp Bot","2026-06-11T18:50:43.991Z","checkpoint","0","Grupo WhatsApp","Ahí Maxi me dijo … ese número es el que tenemos en el wp de los controles de tránsito","Choferes de Uber.!! ","Ahí Maxi me dijo … ese número es el que tenemos en el wp de los controles de tránsito"
"-Ous0tkrgVFNukODC25m","WhatsApp Bot","2026-06-11T18:52:47.056Z","checkpoint","0","Grupo WhatsApp","Control en la entrada de lago por autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en la entrada de lago por autopista"
"-Ous0u479aMZWnxr215W","WhatsApp Bot","2026-06-11T18:52:48.353Z","checkpoint","0","Grupo WhatsApp","Control en la entrada de lago por autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en la entrada de lago por autopista"
"-OusAnzYPE-_pL-2rlt4","WhatsApp Bot","2026-06-11T19:36:04.867Z","municipal","0","Grupo WhatsApp","*🚩🏁🚩AYOLAS Y BUENOS AIRES.... YA ESTA LIMPIO EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE?","Solo Operativos de TRÁNSITO!!! 2","*🚩🏁🚩AYOLAS Y BUENOS AIRES.... YA ESTA LIMPIO EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE🚩🏁🚩*"
"-OusmhXAO7yuMQoluuN6","WhatsApp Bot","2026-06-11T22:26:02.022Z","police","0","Grupo WhatsApp","Entrando a Pueblo Ester, viniendo de Alvear, se está por poner la policía y control urbano","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Entrando a Pueblo Ester, viniendo de Alvear, se está por poner la policía y control urbano"
"-OusmqGPbN4IH5BiV_Pf","WhatsApp Bot","2026-06-11T22:26:37.813Z","police","0","Grupo WhatsApp","Entrando a Pueblo Ester, viniendo de Alvear, se está por poner la policía y control urbano","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Entrando a Pueblo Ester, viniendo de Alvear, se está por poner la policía y control urbano"
"-Ousp1vpW4BR6OAyq3h6","WhatsApp Bot","2026-06-11T22:36:13.968Z","municipal","0","Grupo WhatsApp","Liberta y rutA 21 n arroyo están lo zorros parando","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Liberta y rutA 21 n arroyo están lo zorros parando"
"-OutLm-ChCJqEMSh6uTW","WhatsApp Bot","2026-06-12T01:03:37.510Z","municipal","0","Grupo WhatsApp","*🚩🏁🚩CORRIENTES Y JUAN FRANCISCO SEGUI.... YA ESTA LIMPIO EL OPERATIVO DE (FISCA)🚩🏁🚩*","Solo Operativos de TRÁNSITO!!! 2","*🚩🏁🚩CORRIENTES Y JUAN FRANCISCO SEGUI.... YA ESTA LIMPIO EL OPERATIVO DE (FISCA)🚩🏁🚩*"
"-OuvnygtQQYU5cwSeJQ6","WhatsApp Bot","2026-06-12T12:30:26.140Z","radar","0","Grupo WhatsApp","Moreno y la paz la camara.","Solo Operativos de TRÁNSITO!!! 2","Moreno y la paz la camara."
"-Ouvnysu8gla-Ykpq0l1","WhatsApp Bot","2026-06-12T12:30:26.909Z","radar","0","Grupo WhatsApp","Moreno y la paz la camara.","Solo Operativos de TRÁNSITO!!! 2","Moreno y la paz la camara."
"-Ouvsj7hNz0OSln4S7fj","WhatsApp Bot","2026-06-12T12:51:13.104Z","municipal","0","Grupo WhatsApp","*⚠️✖️✖️⚠️27 DE FEBRERO Y LARREA AMBAS MANOS.....EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE ","Solo Operativos de TRÁNSITO!!! 2","*⚠️✖️✖️⚠️27 DE FEBRERO Y LARREA AMBAS MANOS.....EL OPERATIVO DE (FISCA) FISCALIZACION DE TRANSPORTE (servicios públicos) PARANDO TAXIS Y AUTOS 🚖🚘🚖BUSCANDO REMISES TRUCHOS LOS UBER DIDI Y CABIFY NO HABILITADOS CON LA ASIATICA HYUNDAI⚠️✖️✖️⚠️*"
"-Ouw5C3vETda0lI4k8DB","WhatsApp Bot","2026-06-12T13:50:03.614Z","municipal","0","Grupo WhatsApp","*🚩🏁🚩27 Y LARREA.... YA ESTA LIMPIO (FISCA) FISCALIZACION DE TRANSPORTE🚩🏁🚩*","Solo Operativos de TRÁNSITO!!! 2","*🚩🏁🚩27 Y LARREA.... YA ESTA LIMPIO (FISCA) FISCALIZACION DE TRANSPORTE🚩🏁🚩*"
"-OuwPErv1VszCckXqGDb","WhatsApp Bot","2026-06-12T15:17:37.950Z","municipal","0","Grupo WhatsApp","Operativo ruta 21 a la altura del puente paran autos y motos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo ruta 21 a la altura del puente paran autos y motos"
"-OuwPFIk0WJmrJoLD0l7","WhatsApp Bot","2026-06-12T15:17:39.731Z","municipal","0","Grupo WhatsApp","Operativo ruta 21 a la altura del puente paran autos y motos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo ruta 21 a la altura del puente paran autos y motos"
"-Ouwa3a51nIP-jWhPLec","WhatsApp Bot","2026-06-12T16:09:17.481Z","checkpoint","0","Grupo WhatsApp","El control en ADM NO ESTA MAS","🚔🚨Operativos🚓 Arroyo Seco y alrededores","El control en ADM NO ESTA MAS"
"-OuwsL_ZaaHZCNBu1qfE","WhatsApp Bot","2026-06-12T17:29:09.767Z","checkpoint","0","Grupo WhatsApp","Operativo entre la Shell y fiochi pueblo esther","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo entre la Shell y fiochi pueblo esther"
"-OuwsLlHaI9i4G5pOSTC","WhatsApp Bot","2026-06-12T17:29:10.517Z","checkpoint","0","Grupo WhatsApp","Operativo entre la Shell y fiochi pueblo esther","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo entre la Shell y fiochi pueblo esther"
"-Ouwx5OXs5QD_n6fQW1V","WhatsApp Bot","2026-06-12T17:49:54.181Z","police","0","Grupo WhatsApp","Pueblo Esther Ruta 21 y 27 febrero Cau y policía parando ambas manos","Solo Operativos de TRÁNSITO!!! 2","Pueblo Esther Ruta 21 y 27 febrero Cau y policía parando ambas manos"
"-Oux-2WVIy8AEKz7nHUs","WhatsApp Bot","2026-06-12T18:02:48.835Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧ATENCION ... 15.15 HS .... PARAGUAY ENTRE MENDOZA Y 3 DE FEBRERO.... LLEGA EL POTENTE OPERA","Solo Operativos de TRÁNSITO!!! 2","*🚧📛📛🚧ATENCION ... 15.15 HS .... PARAGUAY ENTRE MENDOZA Y 3 DE FEBRERO.... LLEGA EL POTENTE OPERATIVO DE TRÁNSITO CON EL CARRETON Y ALRREDEDORES TAMBIEN TE LLEVAN AL OPERATIVO CHUPANDO MOTOS 🛵🏍️🛵🏍️A FULL IMPACT CON EL JEFE DE DIVISION DAMIAN FERNÁNDEZ (EL CHUPACHICHI) CON EL TERCIO DELTA DE POLICIA MOTORIZADA..... EVITEN ZONA A PARTIR DE AHORA!!!🚧📛📛🚧*"
"-Oux4eas-SCUWfnKq00c","WhatsApp Bot","2026-06-12T18:27:19.643Z","checkpoint","0","Grupo WhatsApp","Operativo ingreso a lagos por ruta","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo ingreso a lagos por ruta"
"-Oux4eoP9F74XIMH-f6x","WhatsApp Bot","2026-06-12T18:27:20.509Z","checkpoint","0","Grupo WhatsApp","Operativo ingreso a lagos por ruta","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo ingreso a lagos por ruta"
"-Oux8qB5ZjKHT4Ca2W1L","WhatsApp Bot","2026-06-12T18:45:35.657Z","checkpoint","0","Grupo WhatsApp","En lagos están haciendo control por lisandro de la torre","🚔🚨Operativos🚓 Arroyo Seco y alrededores","En lagos están haciendo control por lisandro de la torre"
"-Oux8qOSe1Ij3gfppQi_","WhatsApp Bot","2026-06-12T18:45:36.512Z","checkpoint","0","Grupo WhatsApp","En lagos están haciendo control por lisandro de la torre","🚔🚨Operativos🚓 Arroyo Seco y alrededores","En lagos están haciendo control por lisandro de la torre"
"-Oux8qcvMWkf6YVgg2Fu","WhatsApp Bot","2026-06-12T18:45:37.502Z","checkpoint","0","Grupo WhatsApp","En lagos están haciendo control por lisandro de la torre","🚔🚨Operativos🚓 Arroyo Seco y alrededores","En lagos están haciendo control por lisandro de la torre"
"-OuxAjrJW_wodSxHwTrY","WhatsApp Bot","2026-06-12T18:53:54.038Z","traffic","0","Grupo WhatsApp","Yo salgo en rato corte como a la 1","Choferes de Uber.!! ","Yo salgo en rato corte como a la 1"
"-OuxBDCn9pK5XYog2nN_","WhatsApp Bot","2026-06-12T18:55:58.358Z","firetruck","0","Grupo WhatsApp","Esta prendido fuego","Choferes de Uber.!! ","Esta prendido fuego"
"-OuxLjtBLtPa9ncg9Lc9","WhatsApp Bot","2026-06-12T19:41:57.743Z","police","0","Grupo WhatsApp","En Villa Banana mataron a un policía de civil ojo la zona que es un caos el paso nivel esta cortado","Choferes de Uber.!! ","En Villa Banana mataron a un policía de civil ojo la zona que es un caos el paso nivel esta cortado"
"-OuxLq3uARKafLpmfyZq","WhatsApp Bot","2026-06-12T19:42:23.069Z","checkpoint","0","Grupo WhatsApp","Y van a estar hiper cargoso los polis con el tema de controles ahora me pararon","Choferes de Uber.!! ","Y van a estar hiper cargoso los polis con el tema de controles ahora me pararon"
"-OuxPdkF2f0qfCd89CP-","WhatsApp Bot","2026-06-12T19:59:01.170Z","municipal","0","Grupo WhatsApp","*🚩🏁🚩JUNIN Y FORMOSA.... YA ESTA LIMPIO EL OPERATIVO DE FISCA FISCALIZACION DE TRANSPORTE🚩🏁🚩* 
","Solo Operativos de TRÁNSITO!!! 2","*🚩🏁🚩JUNIN Y FORMOSA.... YA ESTA LIMPIO EL OPERATIVO DE FISCA FISCALIZACION DE TRANSPORTE🚩🏁🚩* 

*🚩🏁🚩PARAGUAY ENTRE MENDOZA Y 3 DE FEBRERO.... YA ESTA LIMPIO EL OPERATIVO DE TRÁNSITO🚩🏁🚩*"
"-OuxXMLuqJpQIXu4W8Ii","WhatsApp Bot","2026-06-12T20:32:42.973Z","police","0","Grupo WhatsApp","Estaba la policía en tierra de sueño hace media hora","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Estaba la policía en tierra de sueño hace media hora"
"-OuxXRbtN3yr5SmbdRHb","WhatsApp Bot","2026-06-12T20:33:04.540Z","police","0","Grupo WhatsApp","Estaba la policía en tierra de sueño hace media hora","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Estaba la policía en tierra de sueño hace media hora"
